1/1	After all this time we are still in the fight , hopefully we'll be able to put this "COVID-19 behind us ..
1/1	After having covid I'll definitely have the vaccine. I wouldn't wanna go through that again
1/-1	After my first dose (see previous post for details), I thought maybe I got the side-effects “out of the way”.
0/0	After one day the safe vaccine caused an issue, not known or tested for............
1/-1	After reading some of these comments I would urge vaccine makers to develop one that has a high level of stopping people being idiots
1/1	After receiving two shots, I can visit my friends
1/1	After seeing the information and doing my research I am excited for this type of vaccine it opens the door on so many possibilities.
1	After taking some Advil, went a lifted some weights at home the same day with no issues
1/1	After the vaccine is injected, your body uses instructions in the DNA/RNA to make copies of this virus part (or antigen). Your body recognises these and mounts an immune response, ready to protect you the next time you encounter the virus.
1/-1	After we're vaccinated, must we still wear a mask to protect those who have not been vaccinated?
1/1	After you get the first vaccination, your body is reving up the immune system and ready to fight COVID if it comes.
1/0	Agreed. Too bad we got putin's puppy as president, which i'm sure he will try to make money off the vaccine for himself.
1/1	Ah well, Let those of us who want it, get it and let us empathise with the families of the rest as we read about their funerals .
0/0	Ah yeah.. JnJ, the company giving u cancer with the baby powder...lol.. y'all hurry up and get those vaccines!
1/0	Ah yes, the Karen’s have come together to make the ultimate cringe
0/1	Ah yes. These televised vaccines has really convinced me to inject it into my own body. Thank you for posting!
1/1	Ahh inject it into my veins as quickly as possible! It is a well known fact that most anti vaxxers are actually just scared of needles😂they’re babies
0/0	Ahhh never!
0/0	Ain't taking that shit! Just gonna double up my vit c intake and other vitamins.
0/0	Ain't taking that shit! Just gonna double up my vit c intake and other vitamins. You guys can take mines I'm not greedy
1/1	Alaska Leadership Board Chair Julie Millington receives her #COVID-19 #vaccine today with a big smile under that mask.
1/1	Alhamdlillahi. I have got my 1st dose of covid 19 vaccine. And i am doing well.
1/1	All COVID-19 vaccines currently available in the United States have been shown to be highly effective at preventing COVID-19
1/1	All COVID-19 vaccines currently available in the United States have been shown to be highly effective at preventing COVID-19.
1/1	All I have to say I hope we can keep pumping these vaccines out. The world needs to get flooded with vaccines to get things back to normalcy.
0/0	All I heard was lie after lie.... There is no covid19
1/1	All I want for Christmas is a Jab
1/1	All I want for Christmas is a vaccine.
1/1	All and all so unbelievably happy to be vaccinated!
0/0	All animal studies done with this type of treatment Die'd when introduced to the virus ! This vaccine is step one to population control !
1/1	All evidence is still pointing to the fact that the AZ vaccine will stop the majority of people getting seriously ill! I will be having it when offered!
0	All garbage vaccines, and they're not even vaccines by definition.
1/1	All good News showing slowly we are going in the right direction ,I personally waiting for the one from Oxford University then i feel we are turning the corner .
0/0/0/0	All is a big lie!!!!! Good luck if you survive a few years after getting vaccinated.
1/1	All my coworkers reacted to their shot within 24 hours, so when I had no reaction during that time, I thought I was in the clear. But, nope. 36 hours later, I was in bed alternating between chills and feeling like I was burning up. 48 hours post vaccine, all better! Worth it.
1/1	All my grandparents have been now vaccinated against Covid in Chile! Super happy and hoping that everyone will receive a vaccine in time!!!
1/1	All my mum (84) talked about for the past year was finding a vaccine for Covid. Today, though she’s in recovery after surgery, she smiled when I told her we’ve started vaccinations.
0/-1	All of these things, and more, have been mentioned in claims that we’ve seen on the internet, or heard about from people who contacted us.
0/-1	All sheepeople line up first
0/0	All that take their corno vaccine will I am sure have delayed sickness perhaps death untraceable to the vaccine they will have deniability
0/0	All the Pzifer deaths are just ignored and not reported in MSM.
1/-1	All the credit go to scientists...not the golf and tweeter king.
1/-1	All the dislikes are ignorant people.
1/1	All the evidences points in favor of vaccination, just use your brain
1	All the feels for this! I was surprised that I got choked up seeing help on the way, this year has worn me down in ways I don’t even recognize yet. THANK YOU Pfizer-BioNTech, UPS, and FedEx for getting the vaccine distributed. Makes me proud to see it ship out of GR!
0/0	All the negative commenters, you're commenting on a short trailer, watch the whole movie. There is more than enough proof. I grew up in Africa, we only got polio and German measles vaccinations. Most of us got measles, mumps, chicken pox, glandular fever etc We were away from school for a week, I never heard of any child dying. Now it's a vaccination for everything, even for the flu!!! It's a money making racket.
1/1	All the results we have seen are mostly positive with Covid vaccine... fine if you cannot have it because of underlying health probs... but if not... everyone should comply
1/1	All the work that rich countries are doing now to develop vaccines will save lives in developing countries too. Without a vaccine, those countries are at even greater risk than wealthy ones, because it’s even harder for them to do physical distancing and shutdowns.
0/0	All these medical conditions (except for the genetic mutations) can be mediated with gluten free casein free diet. Organic food. Filtered water/air. Nothing to do with vaccines.
0/0	All this bs and you still think this poison is safe???? Ya'll need to stop smoking whatever you're smoking.
1/0	All those infected experienced only a mild form of the disease, and NONE were hospitalized. So, get the covid vaccine. It may save your life.
0/0	All those vaccines made you autistic, as expected
0/0	All vaccines adverse reactions listed directly on the package insert is : DEATH
0/0	All you people who say you won't take it need to stick with it. I don't want to be one of the last hold outs when they start blocking people from entering stores without proof of vaccination. Or if my job makes it mandatory. It has to be all of us.
